username,timestamp,ip,country,city,device,browser,success,is_attack,attack_type
grace.lee,2026-06-10T12:43:46,177.54.1.86,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-11T23:29:28,177.54.1.93,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-11T17:31:35,177.54.1.29,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-11T13:41:38,177.54.1.22,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-11T16:54:52,177.54.1.37,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-12T14:16:46,177.54.1.228,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-12T10:46:04,177.54.1.230,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-13T08:54:32,177.54.1.163,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-14T08:52:37,177.54.1.150,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-14T20:49:37,177.54.1.56,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-14T09:35:16,177.54.1.141,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-15T23:41:49,177.54.1.40,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-15T19:25:14,177.54.1.230,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-16T17:08:29,177.54.1.130,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-06-17T10:25:23,177.54.1.130,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-17T08:42:15,177.54.1.219,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-17T13:48:32,177.54.1.37,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-18T22:10:11,177.54.1.146,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-06-18T12:47:46,177.54.1.125,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-18T19:02:14,177.54.1.196,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-19T23:14:04,177.54.1.69,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-20T19:14:02,177.54.1.173,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-20T14:33:58,177.54.1.204,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-20T19:24:30,177.54.1.236,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-20T22:56:02,177.54.1.12,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-20T18:06:45,177.54.1.249,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-06-21T16:53:47,177.54.1.69,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-22T13:24:41,177.54.1.98,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-22T19:37:41,177.54.1.231,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-22T10:33:16,177.54.1.98,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-23T15:33:25,177.54.1.92,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-23T19:31:50,177.54.1.125,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-23T08:32:56,177.54.1.37,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-24T22:10:14,177.54.1.21,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-24T16:13:09,177.54.1.49,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-24T13:23:38,177.54.1.185,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-24T11:42:14,177.54.1.108,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-25T18:46:07,177.54.1.125,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-26T23:30:13,177.54.1.153,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-26T13:41:53,177.54.1.107,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-27T08:15:02,177.54.1.34,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-27T13:08:40,177.54.1.133,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-27T09:57:36,177.54.1.39,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-28T09:10:16,177.54.1.238,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-28T13:33:25,177.54.1.155,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-28T08:56:46,177.54.1.188,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-28T17:05:13,177.54.1.116,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-29T23:55:30,177.54.1.45,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-30T15:53:26,177.54.1.155,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-30T12:50:37,177.54.1.212,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-30T13:39:42,177.54.1.132,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-06-30T03:10:00,177.54.1.238,BR,Sao Paulo,Linux,Firefox,True,True,odd_hour_new_device
grace.lee,2026-06-30T13:39:42,177.54.1.132,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-01T10:14:24,177.54.1.100,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-01T12:06:01,177.54.1.53,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-02T21:52:09,177.54.1.157,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-02T11:11:30,177.54.1.232,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-02T09:56:50,177.54.1.138,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-03T11:05:30,177.54.1.170,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-03T12:57:38,177.54.1.140,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-03T08:57:49,177.54.1.175,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-04T21:33:26,177.54.1.96,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-04T09:44:33,177.54.1.111,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-04T15:51:30,177.54.1.204,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-05T20:22:37,177.54.1.207,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-05T11:27:08,177.54.1.67,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-06T23:49:14,177.54.1.234,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-06T10:18:38,177.54.1.226,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-06T21:16:12,177.54.1.3,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-06T08:36:33,177.54.1.32,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-07T08:24:41,177.54.1.54,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-08T18:26:23,177.54.1.29,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-08T12:27:41,177.54.1.151,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-09T16:16:54,177.54.1.139,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-10T21:36:23,177.54.1.158,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-10T16:43:25,177.54.1.195,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-10T14:26:35,177.54.1.202,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-10T16:49:35,211.234..145,KR,Busan,Android,Chrome,True,True,impossible_travel
grace.lee,2026-07-10T14:26:35,177.54.1.202,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-11T23:16:19,177.54.1.149,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-11T19:49:45,177.54.1.103,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-12T12:54:55,177.54.1.170,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-12T11:47:14,177.54.1.116,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-13T22:10:00,177.54.1.56,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:10:31,177.54.1.104,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:11:20,177.54.1.88,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:12:00,177.54.1.142,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:12:16,177.54.1.180,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:13:00,177.54.1.182,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:11:36,177.54.1.43,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:13:09,177.54.1.248,BR,Sao Paulo,Android,Chrome,True,True,brute_force
grace.lee,2026-07-13T22:14:40,177.54.1.3,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:16:00,177.54.1.25,BR,Sao Paulo,Android,Chrome,True,True,brute_force
grace.lee,2026-07-13T22:16:50,177.54.1.39,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:15:30,177.54.1.239,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:16:48,177.54.1.113,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:13:41,177.54.1.18,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:15:22,177.54.1.58,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:16:30,177.54.1.22,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:19:04,177.54.1.11,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:20:46,177.54.1.100,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:23:12,177.54.1.254,BR,Sao Paulo,Android,Chrome,True,True,brute_force
grace.lee,2026-07-13T22:18:33,177.54.1.159,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T22:18:33,177.54.1.159,BR,Sao Paulo,Android,Chrome,False,True,brute_force
grace.lee,2026-07-13T17:45:38,177.54.1.16,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-14T13:40:31,177.54.1.114,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-15T08:12:54,177.54.1.170,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-15T17:12:02,177.54.1.202,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-16T15:39:10,177.54.1.174,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-16T09:23:15,177.54.1.169,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-16T08:10:05,177.54.1.72,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-17T20:22:42,177.54.1.103,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-17T20:37:12,177.54.1.134,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-17T08:47:45,177.54.1.19,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-18T10:35:18,177.54.1.187,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-18T19:22:52,177.54.1.72,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-18T15:38:12,177.54.1.118,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-19T20:36:00,177.54.1.68,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-19T13:26:32,177.54.1.29,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-19T10:32:18,177.54.1.89,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-19T11:51:32,177.54.1.246,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-20T16:56:34,177.54.1.210,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-20T16:44:28,177.54.1.249,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-21T20:36:30,177.54.1.199,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-21T15:48:21,177.54.1.248,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-21T22:43:29,177.54.1.231,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-22T18:55:00,185.220.101.9,RU,Moscow,Windows,Chrome,False,True,credential_stuffing
grace.lee,2026-07-21T22:43:29,177.54.1.231,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-22T23:07:16,177.54.1.19,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-22T20:40:50,177.54.1.58,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-23T15:51:20,177.54.1.107,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-23T19:33:34,177.54.1.4,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-24T16:15:18,177.54.1.25,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-24T20:43:47,177.54.1.212,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-24T18:04:35,177.54.1.240,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-24T13:30:20,177.54.1.92,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-25T14:57:36,177.54.1.70,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-25T13:47:43,177.54.1.240,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-25T14:31:47,177.54.1.53,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-25T15:47:15,177.54.1.225,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-26T16:13:14,177.54.1.53,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-26T15:53:39,177.54.1.93,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-27T04:49:00,185.220.101.29,RU,Moscow,Windows,Chrome,False,True,credential_stuffing
grace.lee,2026-07-26T15:53:39,177.54.1.93,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-27T11:58:05,177.54.1.175,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-27T23:39:00,177.54.1.197,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-27T09:54:30,177.54.1.97,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-28T18:31:57,177.54.1.254,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-28T16:31:11,177.54.1.254,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-29T16:25:14,177.54.1.194,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-29T20:55:14,86.134..242,UK,London,Android,Chrome,True,True,impossible_travel
grace.lee,2026-07-29T16:25:14,177.54.1.194,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-30T09:32:22,177.54.1.102,BR,Sao Paulo,Android,Chrome,True,False,
grace.lee,2026-07-30T13:29:07,177.54.1.180,BR,Sao Paulo,Android,Chrome,False,False,
grace.lee,2026-07-30T22:20:44,177.54.1.4,BR,Sao Paulo,Android,Chrome,True,False,
henry.brown,2026-05-02T07:43:13,103.235.1.99,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-02T16:06:20,103.235.1.94,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-03T16:55:16,103.235.1.49,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-03T15:16:15,103.235.1.70,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-03T14:39:21,103.235.1.95,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-03T09:31:27,103.235.1.55,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-03T13:44:48,103.235.1.97,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-04T12:54:25,103.235.1.73,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-04T14:11:36,103.235.1.35,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-05T16:43:14,103.235.1.210,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-05T08:46:17,103.235.1.207,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-06T10:35:27,103.235.1.221,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-06T13:12:09,103.235.1.206,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-06T14:23:09,86.134..109,UK,Edinburgh,Windows,Chrome,True,True,impossible_travel
henry.brown,2026-05-06T13:12:09,103.235.1.206,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-07T14:08:57,103.235.1.219,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-07T17:33:34,103.235.1.186,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-07T12:50:31,103.235.1.78,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-07T11:35:54,103.235.1.147,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-08T07:25:06,103.235.1.178,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-08T09:03:13,103.235.1.210,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-08T11:30:53,103.235.1.163,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-09T08:28:47,103.235.1.87,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-09T11:23:23,103.235.1.145,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-10T15:59:51,103.235.1.67,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-10T12:01:26,103.235.1.33,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-10T12:55:43,103.235.1.248,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-11T16:12:36,103.235.1.149,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-12T17:41:34,103.235.1.46,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-12T19:18:22,103.235.1.85,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-13T17:32:31,103.235.1.200,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-13T18:28:56,103.235.1.22,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-14T13:39:18,103.235.1.120,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-14T17:09:55,103.235.1.44,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-14T17:51:59,103.235.1.88,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-15T13:40:39,103.235.1.148,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-15T13:54:58,103.235.1.20,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-16T08:10:21,103.235.1.60,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-16T12:20:41,103.235.1.76,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-16T18:17:38,103.235.1.167,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-17T13:17:56,103.235.1.115,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-17T19:55:23,103.235.1.193,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-17T16:33:28,103.235.1.107,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-18T09:11:54,103.235.1.7,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-19T09:46:15,103.235.1.171,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-19T11:47:44,103.235.1.193,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-20T08:13:10,103.235.1.103,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-20T08:06:04,103.235.1.241,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-20T14:35:03,103.235.1.8,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-21T19:25:33,103.235.1.197,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-21T02:06:00,185.220.101.69,RU,Moscow,Windows,Chrome,False,True,credential_stuffing
henry.brown,2026-05-21T19:25:33,103.235.1.197,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-22T16:09:05,103.235.1.169,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-22T13:19:14,103.235.1.65,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-22T18:18:28,103.235.1.162,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-22T09:08:33,103.235.1.216,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-23T09:01:02,103.235.1.171,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-23T12:55:58,103.235.1.85,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-23T15:29:00,185.220.101.251,RU,Moscow,Windows,Chrome,False,True,credential_stuffing
henry.brown,2026-05-23T12:55:58,103.235.1.85,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-24T15:59:17,103.235.1.142,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-24T14:08:44,103.235.1.140,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-25T09:37:38,103.235.1.118,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-26T17:47:40,103.235.1.226,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-26T16:27:33,103.235.1.165,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-27T17:34:19,103.235.1.234,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-27T12:30:34,103.235.1.60,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-27T19:05:28,103.235.1.80,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-05-27T12:26:16,103.235.1.41,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-28T11:00:00,103.235.1.135,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-28T19:54:08,103.235.1.90,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-29T09:30:00,185.220.101.138,RU,Moscow,Windows,Chrome,False,True,credential_stuffing
henry.brown,2026-05-28T19:54:08,103.235.1.90,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-29T07:44:59,103.235.1.127,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-30T19:30:19,103.235.1.4,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-30T19:27:51,103.235.1.76,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-30T19:14:00,185.220.101.205,RU,Moscow,Windows,Chrome,False,True,credential_stuffing
henry.brown,2026-05-30T19:27:51,103.235.1.76,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-31T07:35:23,103.235.1.50,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-05-31T13:56:35,103.235.1.113,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-01T13:15:10,103.235.1.185,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-01T18:41:24,103.235.1.214,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-02T13:14:16,103.235.1.22,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-06-02T13:40:15,103.235.1.134,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-03T19:51:58,103.235.1.158,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-04T19:44:43,103.235.1.71,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-05T11:41:47,103.235.1.138,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-05T19:17:26,103.235.1.50,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-06T08:11:08,103.235.1.76,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-06T08:40:29,103.235.1.160,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-07T14:17:44,103.235.1.161,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-08T14:12:20,103.235.1.6,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-08T09:03:34,103.235.1.7,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-08T02:06:00,103.235.1.208,IN,Mumbai,iPhone,Firefox,True,True,odd_hour_new_device
henry.brown,2026-06-08T09:03:34,103.235.1.7,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-08T18:28:46,103.235.1.4,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-09T10:05:09,103.235.1.5,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-10T14:13:21,103.235.1.109,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-10T11:50:51,103.235.1.129,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-11T12:29:44,103.235.1.204,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-11T07:21:05,103.235.1.217,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-11T19:09:03,103.235.1.70,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-12T19:25:04,103.235.1.141,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-12T14:11:12,103.235.1.231,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-13T11:52:24,103.235.1.214,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-13T07:07:49,103.235.1.184,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-13T10:24:49,103.235.1.251,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-13T14:15:47,103.235.1.10,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-14T10:29:47,103.235.1.199,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-14T08:33:42,103.235.1.253,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-15T10:30:24,103.235.1.176,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-06-15T13:10:24,177.54..188,BR,Rio de Janeiro,Windows,Chrome,True,True,impossible_travel
henry.brown,2026-06-15T10:30:24,103.235.1.176,IN,Mumbai,Windows,Chrome,False,False,
henry.brown,2026-06-15T07:47:59,103.235.1.142,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-16T15:07:16,103.235.1.125,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-16T17:19:12,103.235.1.94,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-16T07:55:42,103.235.1.57,IN,Mumbai,Windows,Chrome,True,False,
henry.brown,2026-06-17T08:15:40,103.235.1.113,IN,Mumbai,Windows,Chrome,True,False,
